Notes	GroupName	GroupID	GroupORFs
Benschop et al. Molecular Cell (2010)	endoplasmic reticulum Sec complex	Benschop	YBR171W YLR292C YOR254C YPL094C
Benschop et al. Molecular Cell (2010)	eukaryotic translation initiation factor 3 complex	Benschop	YAL035W YDR091C YBR079C YMR309C YLR192C YDR429C YMR146C YPR041W YOR361C YNL244C
Benschop et al. Molecular Cell (2010)	HIR complex	Benschop	YBL008W YOR038C YBR215W YJR140C
Benschop et al. Molecular Cell (2010)	MutLalpha complex	Benschop	YMR167W YNL082W
Benschop et al. Molecular Cell (2010)	RNA polymerase II complex	Benschop	YGL043W YDL115C YDL140C YGL070C YGR005C YGR186W YIL021W YDR404C YOL005C YJL140W YOR151C YGR063C YML010W YPL129W YBR154C YPR187W YOR224C YOR210W
Benschop et al. Molecular Cell (2010)	chaperonin-containing T-complex	Benschop	YJL014W YDL143W YDR188W YIL142W YJL111W YOR281C YNL212W YJL008C YJR064W
Benschop et al. Molecular Cell (2010)	transcription factor TFIID complex	Benschop	YBR198C YDR167W YDR145W YMR236W YGL112C YGR274C YMR227C YML015C YPL011C YMR005W YML098W
Benschop et al. Molecular Cell (2010)	nascent polypeptide-associated complex	Benschop	YHR193C YPL037C YDR252W
Benschop et al. Molecular Cell (2010)	cytosolic large ribosomal subunit	Benschop	YBL092W YGL014W YBR191W YHR141C YLR287C-A YFR032C-A YGR118W YNL302C YNL096C YGL031C YDR418W YGL123W YDR382W YDL083C YCR031C YDR447C YER074W YBL027W YDL136W YHL001W YJL177W YGR034W YMR194W YKL180W YBR181C YOL040C YHL033C YFR031C-A YNL069C YML073C YLR448W YNL301C YLR075W YML063W YLR441C YJR123W YNL178W YPL090C YLR150W YGL147C YBR031W YGL030W YDL075W YGL103W YDL082W YDR471W YMR242C YOL127W YGL135W YGR085C YIL133C YLR029C YDR012W YOR312C YGL076C YLL045C YOR063W YPL198W YPL249C-A YLR340W YIL018W YPL220W YMR142C YOL039W
Benschop et al. Molecular Cell (2010)	RAVE complex	Benschop	YDR202C YJR033C YDR328C
Benschop et al. Molecular Cell (2010)	prefoldin complex	Benschop	YJL179W YEL003W YGR078C YNL153C YML094W YLR200W
Benschop et al. Molecular Cell (2010)	eukaryotic translation initiation factor 4F complex	Benschop	YER165W YGL049C YGR162W YOL139C
Benschop et al. Molecular Cell (2010)	core TFIIH complex	Benschop	YDR311W YLR005W YPR056W
Benschop et al. Molecular Cell (2010)	phenylalanine-tRNA ligase complex	Benschop	YLR060W YFL022C
Benschop et al. Molecular Cell (2010)	DNA replication factor A complex	Benschop	YAR007C YNL312W YJL173C YHR164C
Benschop et al. Molecular Cell (2010)	"alpha,alpha-trehalose-phosphate synthase complex (UDP-forming)"	Benschop	YBR126C YDR074W YMR261C YML100W
Benschop et al. Molecular Cell (2010)	GPI-anchor transamidase complex	Benschop	YDR331W YHR188C YLR088W YDR434W
Benschop et al. Molecular Cell (2010)	ribonucleoside-diphosphate reductase complex	Benschop	YGR180C YJL026W YOR230W
Benschop et al. Molecular Cell (2010)	exosome (RNase complex)	Benschop	YHR081W YCR035C YGR195W YDL111C YDR280W YOR076C YGR158C YHR069C YGR095C YOL142W YNL232W YOL021C YOR001W YNR024W YNL189W
Benschop et al. Molecular Cell (2010)	COMPASS complex	Benschop	YBR175W YBR258C YDR469W YHR119W YAR003W YLR015W YPL138C YKL018W
Benschop et al. Molecular Cell (2010)	SBF transcription complex	Benschop	YER111C YLR182W
Benschop et al. Molecular Cell (2010)	protein farnesyltransferase complex	Benschop	YDL090C YKL019W
Benschop et al. Molecular Cell (2010)	nuclear condensin complex	Benschop	YFR031C YDR325W YLR272C YLR086W YBL097W
Benschop et al. Molecular Cell (2010)	snRNP U6	Benschop	YER146W YDL160C YER112W YCR077C YJL124C YBL026W YDR378C YNL147W YJR022W YMR268C YLR438C-A
Benschop et al. Molecular Cell (2010)	subunit VII of the cytochrome bc1 complex	Benschop	YDL189W YDR529C YBL045C YPR191W
Benschop et al. Molecular Cell (2010)	putatie Saf1-Aah1 complex	Benschop	YNL141W YBR280C
Benschop et al. Molecular Cell (2010)	putative Tkl2-Tkl1 isozyme complex	Benschop	YBR117C YPR074C
Benschop et al. Molecular Cell (2010)	putative Trm7-Ymr259c complex	Benschop	YBR061C YMR259C
Benschop et al. Molecular Cell (2010)	putative Atg18-Atg2 complex	Benschop	YFR021W YNL242W
Benschop et al. Molecular Cell (2010)	putative Trm7-Rtt10 complex	Benschop	YBR061C YPL183C
Benschop et al. Molecular Cell (2010)	putative Nuc1-Trz1-Ymr099c complex	Benschop	YJL208C YKR079C YMR099C
Benschop et al. Molecular Cell (2010)	putative Sas5-Wtm2 complex	Benschop	YOR213C YOR229W
Benschop et al. Molecular Cell (2010)	putative Cdc47-Erg26 complex	Benschop	YBR202W YGL001C
Benschop et al. Molecular Cell (2010)	putative Flc2-Tcb3 complex	Benschop	YAL053W YML072C
Benschop et al. Molecular Cell (2010)	putative Rpl23a-Rpl23b-Bcp1-Rkm1 complex	Benschop	YBL087C YER117W YDR361C YPL208W
Benschop et al. Molecular Cell (2010)	putative Rsa3-Urb1-Urb2-Nop8 complex	Benschop	YLR221C YKL014C YJR041C YOL144W
Benschop et al. Molecular Cell (2010)	putative Ybr225w-Mds3-Cdc25 complex	Benschop	YBR225W YGL197W YLR310C
Benschop et al. Molecular Cell (2010)	putative Tom71-Ylr072w complex	Benschop	YHR117W YLR072W
Benschop et al. Molecular Cell (2010)	putative Flc2-Pdr5 complex	Benschop	YAL053W YOR153W
Benschop et al. Molecular Cell (2010)	putative Ecm30-Ubp15 complex	Benschop	YLR436C YMR304W
Benschop et al. Molecular Cell (2010)	putative Cox20-Chs1 complex	Benschop	YDR231C YNL192W
Benschop et al. Molecular Cell (2010)	putative Hca4-Esf1-Esf2 complex	Benschop	YJL033W YDR365C YNR054C
Benschop et al. Molecular Cell (2010)	putative Hsp42-Gln1 complex	Benschop	YDR171W YPR035W
Benschop et al. Molecular Cell (2010)	putative Bud6-Yor304c-a complex	Benschop	YLR319C YOR304C-A
Benschop et al. Molecular Cell (2010)	putative Skp1-Ypt52-Ymr258c complex	Benschop	YDR328C YKR014C YMR258C
Benschop et al. Molecular Cell (2010)	putative Bat1-Bat2 complex	Benschop	YHR208W YJR148W
Benschop et al. Molecular Cell (2010)	putative Nfs1-Isd11 complex	Benschop	YCL017C YER048W-A
Benschop et al. Molecular Cell (2010)	putative Ser3-Ser33 isozyme complex	Benschop	YER081W YIL074C
Benschop et al. Molecular Cell (2010)	putative Slx5-Swa2 complex	Benschop	YDL013W YDR320C
Benschop et al. Molecular Cell (2010)	putative Yjl070c-Amd1 complex	Benschop	YJL070C YML035C
Benschop et al. Molecular Cell (2010)	putative Yer071c-Aim21-Cap1-Cap2 complex	Benschop	YER071C YIR003W YIL034C YKL007W
Benschop et al. Molecular Cell (2010)	putative Mob1-Dbf20 complex	Benschop	YIL106W YPR111W
Benschop et al. Molecular Cell (2010)	putative Psy2-Rrd1 complex	Benschop	YNL201C YIL153W
Benschop et al. Molecular Cell (2010)	putative Nvj1-Tos4 complex	Benschop	YHR195W YLR183C
Benschop et al. Molecular Cell (2010)	putative Ark1-Ste4 complex	Benschop	YDR264C YOR212W
Benschop et al. Molecular Cell (2010)	putative Sla2-Lsb3 complex	Benschop	YNL243W YFR024C-A
Benschop et al. Molecular Cell (2010)	putative Cyc3-Yat1 complex	Benschop	YAL039C YAR035W
Benschop et al. Molecular Cell (2010)	putative Uba1-Ydr415c complex	Benschop	YKL210W YDR415C
Benschop et al. Molecular Cell (2010)	putative Las17-Sla1-Vrp1 complex	Benschop	YLR337C YBL007C YOR181W
Benschop et al. Molecular Cell (2010)	putative Ela1-Tys1 complex	Benschop	YNL230C YGR185C
Benschop et al. Molecular Cell (2010)	putative Dre2-Tah18 complex	Benschop	YKR071C YPR048W
Benschop et al. Molecular Cell (2010)	putative Kex2-Sil1 complex	Benschop	YNL238W YOL031C
Benschop et al. Molecular Cell (2010)	putative Ssl2-Yor352w complex	Benschop	YIL143C YOR352W
Benschop et al. Molecular Cell (2010)	putative Tdh3-Pgk1-Eno2-Fba1-Pgm1 complex	Benschop	YGR192C YCR012W YHR174W YKL060C YKL152C
Benschop et al. Molecular Cell (2010)	putative Cin8-Zwf1 complex	Benschop	YEL061C YNL241C
Benschop et al. Molecular Cell (2010)	putative Pcm1-Mgs1 complex	Benschop	YEL058W YNL218W
Benschop et al. Molecular Cell (2010)	putative Yef1-Utr1 complex	Benschop	YEL041W YJR049C
Benschop et al. Molecular Cell (2010)	putative Ost1-Stt3 complex	Benschop	YJL002C YGL022W
Benschop et al. Molecular Cell (2010)	putative Osh2-Swh1 complex	Benschop	YDL019C YAR042W
Benschop et al. Molecular Cell (2010)	putative Sit4-Sap185-Rts3-Hrk1 complex	Benschop	YDL047W YJL098W YGR161C YOR267C
Benschop et al. Molecular Cell (2010)	putative Grh1-Fmp38 complex	Benschop	YDR517W YOR205C
Benschop et al. Molecular Cell (2010)	putative Tif1-Tif2 complex	Benschop	YKR059W YJL138C
Benschop et al. Molecular Cell (2010)	putative Sah1-Caf16 complex	Benschop	YER043C YFL028C
Benschop et al. Molecular Cell (2010)	putative Bre1-Lge1 complex	Benschop	YDL074C YPL055C
Benschop et al. Molecular Cell (2010)	putative Fmc1-Atp12 complex	Benschop	YIL098C YJL180C
Benschop et al. Molecular Cell (2010)	putative Fpr3-Ssb2 complex	Benschop	YML074C YNL209W
Benschop et al. Molecular Cell (2010)	putative Ptc7-Sec14 complex	Benschop	YHR076W YMR079W
Benschop et al. Molecular Cell (2010)	putative Faa4-Ygl082w complex	Benschop	YGL082W YMR246W
Benschop et al. Molecular Cell (2010)	putative Ykl088w-Ppz1 complex	Benschop	YKL088W YML016C
Benschop et al. Molecular Cell (2010)	putative Hmt1-Scd6-Psp2 complex	Benschop	YBR034C YPR129W YML017W
Benschop et al. Molecular Cell (2010)	putative Eft1-Eft2 complex	Benschop	YOR133W YDR385W
Benschop et al. Molecular Cell (2010)	putative Mnl1-Pdi1 complex	Benschop	YHR204W YCL043C
Benschop et al. Molecular Cell (2010)	putative Nnf2-Yel043w complex	Benschop	YEL043W YGR089W
Benschop et al. Molecular Cell (2010)	putative Yae1-Ynl260c complex	Benschop	YJR067C YNL260C
Benschop et al. Molecular Cell (2010)	putative Erv46-Erv41-Ero1 complex	Benschop	YAL042W YML067C YML130C
Benschop et al. Molecular Cell (2010)	putative Sok1-Rtn1-Crp1-Ids2-Pep4 complex	Benschop	YDR006C YDR233C YHR146W YJL146W YPL154C
Benschop et al. Molecular Cell (2010)	putative Vac8-Nce102 complex	Benschop	YEL013W YPR149W
Benschop et al. Molecular Cell (2010)	putative Tma20-Tma22 complex	Benschop	YER007C-A YJR014W
Benschop et al. Molecular Cell (2010)	putative Wbp1-Swp1 complex	Benschop	YEL002C YMR149W
Benschop et al. Molecular Cell (2010)	putative Ubc4-Ufd4 complex	Benschop	YBR082C YKL010C
Benschop et al. Molecular Cell (2010)	putative Sfp1-Mrs6 complex	Benschop	YLR403W YOR370C
Benschop et al. Molecular Cell (2010)	putative Trm3-Fas1 complex	Benschop	YDL112W YKL182W
Benschop et al. Molecular Cell (2010)	putative Ste23-Mrn1 complex	Benschop	YLR389C YPL184C
Benschop et al. Molecular Cell (2010)	putative Drn1-Dbr1 complex	Benschop	YGR093W YKL149C
Benschop et al. Molecular Cell (2010)	putative Yak1-Ypl247c complex	Benschop	YJL141C YPL247C
Benschop et al. Molecular Cell (2010)	putative Fap1-Fpr1-Yil161w complex	Benschop	YNL135C YNL023C YIL161W
Benschop et al. Molecular Cell (2010)	putative Crn1-Inp52-Bsp1 complex	Benschop	YLR429W YNL106C YPR171W
Benschop et al. Molecular Cell (2010)	putative Uga1-Ndt80 complex	Benschop	YGR019W YHR124W
Benschop et al. Molecular Cell (2010)	putative Ptc6-Pro2 complex	Benschop	YCR079W YOR323C
Benschop et al. Molecular Cell (2010)	putative Tub3-Gcn1-Gcn20-Gfa1-Mae1-Sam1-Clu1 complex	Benschop	YML124C YGL195W YFR009W YKL104C YKL029C YLR180W YMR012W
Benschop et al. Molecular Cell (2010)	putative Pex5-Mmt1 complex	Benschop	YDR244W YMR177W
Benschop et al. Molecular Cell (2010)	putative Pcl8-Pho85 CDK-cyclin complex	Benschop	YPL031C YPL219W
Benschop et al. Molecular Cell (2010)	putative Mba1-Ste50 complex	Benschop	YBR185C YCL032W
Benschop et al. Molecular Cell (2010)	putative Ura5-Ura10 isozyme complex	Benschop	YML106W YMR271C
Benschop et al. Molecular Cell (2010)	putative Pmr1-Psd1 complex	Benschop	YGL167C YNL169C
Benschop et al. Molecular Cell (2010)	putative Kem1-Gbp2-Sro9-Sbp1 complex	Benschop	YGL173C YCL011C YCL037C YHL034C
Benschop et al. Molecular Cell (2010)	putative Ipp1-Tus1-Ypl066w complex	Benschop	YBR011C YLR425W YPL066W
Benschop et al. Molecular Cell (2010)	putative Ede1-Syp1 complex	Benschop	YBL047C YCR030C
Benschop et al. Molecular Cell (2010)	putative Pex14-Pex17 complex	Benschop	YGL153W YNL214W
Benschop et al. Molecular Cell (2010)	putative Sum1-Rfm1 complex	Benschop	YDR310C YOR279C
Benschop et al. Molecular Cell (2010)	putative Ptc4-Ydr186c complex	Benschop	YBR125C YDR186C
Benschop et al. Molecular Cell (2010)	putative Ybr137w-Sgt2-Mdy2-Yor164c complex	Benschop	YBR137W YOR007C YOL111C YOR164C
Benschop et al. Molecular Cell (2010)	putative Ygr071c-Vid22-Tbf1 complex	Benschop	YGR071C YLR373C YPL128C
Benschop et al. Molecular Cell (2010)	putative Yhb1-Aco1 complex	Benschop	YGR234W YLR304C
Benschop et al. Molecular Cell (2010)	putative Yjr136c-Ykl033w complex	Benschop	YJR136C YKL033W
Benschop et al. Molecular Cell (2010)	putative Lys20-Lys21 isozyme complex	Benschop	YDL131W YDL182W
Benschop et al. Molecular Cell (2010)	putative Nth1-Bmh1-Bmh2 complex	Benschop	YDR001C YDR099W YER177W
Benschop et al. Molecular Cell (2010)	putative Met13-Yml082w complex	Benschop	YGL125W YML082W
Benschop et al. Molecular Cell (2010)	putative Pyc1-Pyc2 isozyme complex	Benschop	YGL062W YBR218C
Benschop et al. Molecular Cell (2010)	putative Gir2-Rbg2 complex	Benschop	YDR152W YGR173W
Benschop et al. Molecular Cell (2010)	putative Yhr131c-Rsp5 complex	Benschop	YHR131C YER125W
Benschop et al. Molecular Cell (2010)	putative Ptc3-Paa1 complex	Benschop	YBL056W YDR071C
Benschop et al. Molecular Cell (2010)	putative Aro3-Bcs1 complex	Benschop	YDR035W YDR375C
Benschop et al. Molecular Cell (2010)	putative Yor251c-Rev1 complex	Benschop	YOR251C YOR346W
Benschop et al. Molecular Cell (2010)	putative Cmd1-Mlc1-Myo2-Myo1-Mlc2 complex	Benschop	YBR109C YGL106W YOR326W YHR023W YPR188C
Benschop et al. Molecular Cell (2010)	putative Efg1-Bud22 complex	Benschop	YMR014W YGR271C-A
Benschop et al. Molecular Cell (2010)	putative Hsp42-Sis1 complex	Benschop	YDR171W YNL007C
Benschop et al. Molecular Cell (2010)	putative Ygr017w-Vip1 complex	Benschop	YGR017W YLR410W
Benschop et al. Molecular Cell (2010)	putative Ygr130c-Ymr031c complex	Benschop	YGR130C YMR031C
Benschop et al. Molecular Cell (2010)	putative Put1-Ymr315w complex	Benschop	YLR142W YMR315W
Benschop et al. Molecular Cell (2010)	putative Crm1-Mir1-Erd2-Tub1-Gea2-Mtr10-Kap104 complex	Benschop	YGR218W YJR077C YBL040C YML085C YEL022W YOR160W YBR017C
Benschop et al. Molecular Cell (2010)	putative Kap95-Nup1 nuclear pore subcomplex	Benschop	YLR347C YOR098C
Benschop et al. Molecular Cell (2010)	putative Emp24-Erv25-Erp3-Erp5 complex	Benschop	YGL200C YML012W YDL018C YHR110W
Benschop et al. Molecular Cell (2010)	putative Gdh1-Gdh3 isozyme complex	Benschop	YOR375C YAL062W
Benschop et al. Molecular Cell (2010)	putative Sas3-Nto1-Ylr455w complex	Benschop	YBL052C YPR031W YLR455W
Benschop et al. Molecular Cell (2010)	putative Cwc2-Spp382-Ntr2 complex	Benschop	YDL209C YLR424W YKR022C
Benschop et al. Molecular Cell (2010)	putative Heh2-Erg24 complex	Benschop	YDR458C YNL280C
Benschop et al. Molecular Cell (2010)	putative Sgn1-Ygr250c complex	Benschop	YGR250C YIR001C
Benschop et al. Molecular Cell (2010)	putative Oca6-Oca5-Oca4-Oca3-Oca1-Oca2 complex	Benschop	YDR067C YHL029C YCR095C YNL032W YNL099C YNL056W
Benschop et al. Molecular Cell (2010)	putative Yll032c-Yml119w complex	Benschop	YLL032C YML119W
Benschop et al. Molecular Cell (2010)	putative Map1-Ybr030w complex	Benschop	YBR030W YLR244C
Benschop et al. Molecular Cell (2010)	putative core TFIIH Tfb5-Tfb2 subcomplex	Benschop	YDR079C-A YPL122C
Benschop et al. Molecular Cell (2010)	putative Gsy1-Gsy2 complex	Benschop	YLR258W YFR015C
Benschop et al. Molecular Cell (2010)	putative Ycp4-Rfs1-Pst2 complex	Benschop	YCR004C YBR052C YDR032C
Benschop et al. Molecular Cell (2010)	putative Dhr2-Ubp10 complex	Benschop	YKL078W YNL186W
Benschop et al. Molecular Cell (2010)	putative Ats1-Kti11 complex	Benschop	YAL020C YBL071W-A
Benschop et al. Molecular Cell (2010)	putative Yer140w-Slp1 complex	Benschop	YER140W YOR154W
Benschop et al. Molecular Cell (2010)	putative Ipp1-Ack1-Rom2 complex	Benschop	YBR011C YDL203C YLR371W
Benschop et al. Molecular Cell (2010)	putative Ypk1-Ypk2 complex	Benschop	YKL126W YMR104C
Benschop et al. Molecular Cell (2010)	putative Tao3-Yml081w complex	Benschop	YIL129C YML081W
Benschop et al. Molecular Cell (2010)	putative Hrr25-Ltv1-Rio2-Tsr1 complex	Benschop	YKL143W YDL060W YPL204W YNL207W
Benschop et al. Molecular Cell (2010)	putative Arx1-Rsa4-Sda1-Ipi3-Nsa2-Nog2-Bud20-Ipi1-Mdn1 complex	Benschop	YDR101C YCR072C YGR245C YNL182C YER126C YNR053C YLR074C YHR085W YLR106C
Benschop et al. Molecular Cell (2010)	putative Hog1-Rck2 complex	Benschop	YLR113W YLR248W
Benschop et al. Molecular Cell (2010)	putative Nup170-Nup53-Hms1 complex	Benschop	YBL079W YMR153W YOR032C
Benschop et al. Molecular Cell (2010)	putative Ade16-Ade17-Sol2 complex	Benschop	YMR120C YCR073W-A YLR028C
Benschop et al. Molecular Cell (2010)	putative Rgd1-Fyv8 complex	Benschop	YBR260C YGR196C
Benschop et al. Molecular Cell (2010)	putative Pet112-Ymr293c complex	Benschop	YBL080C YMR293C
Benschop et al. Molecular Cell (2010)	putative Cul3-Yil001w complex	Benschop	YGR003W YIL001W
Benschop et al. Molecular Cell (2010)	putative Paa1-Ptc2 complex	Benschop	YDR071C YER089C
Benschop et al. Molecular Cell (2010)	putative Ypt1-Dss4 complex	Benschop	YFL038C YPR017C
Benschop et al. Molecular Cell (2010)	putative Nma2-Nma1 complex	Benschop	YGR010W YLR328W
Benschop et al. Molecular Cell (2010)	putative Cia1-Yhr122w-Met18-Nar1 complex	Benschop	YDR267C YHR122W YIL128W YNL240C
Benschop et al. Molecular Cell (2010)	putative Ddi1-Pmt4 complex	Benschop	YER143W YJR143C
Benschop et al. Molecular Cell (2010)	putative Ygr283c-Idp3 complex	Benschop	YGR283C YNL009W
Benschop et al. Molecular Cell (2010)	putative Abp1-Crn1 complex	Benschop	YCR088W YLR429W
Benschop et al. Molecular Cell (2010)	putative Met13-Met12 isozyme complex	Benschop	YGL125W YPL023C
Benschop et al. Molecular Cell (2010)	putative Boi2-Cdc24 complex	Benschop	YAL041W YER114C
Benschop et al. Molecular Cell (2010)	putative Fun19-Kap123 complex	Benschop	YAL034C YER110C
Benschop et al. Molecular Cell (2010)	putative Ygr283c-Ymr310c complex	Benschop	YGR283C YMR310C
Benschop et al. Molecular Cell (2010)	putative Trr1-Trr2 complex	Benschop	YDR353W YHR106W
Benschop et al. Molecular Cell (2010)	putative Fbp26-Ylr345w complex	Benschop	YJL155C YLR345W
Benschop et al. Molecular Cell (2010)	putative Pck1-Eno1 complex	Benschop	YBL105C YGR254W
Benschop et al. Molecular Cell (2010)	putative Tdh1-Tdh2 isozyme complex	Benschop	YJL052W YJR009C
Benschop et al. Molecular Cell (2010)	putative Gdi1-Ypt6-Ypt1 complex	Benschop	YER136W YLR262C YFL038C
Benschop et al. Molecular Cell (2010)	putative Bdh1-Bdh2 complex	Benschop	YAL060W YAL061W
Benschop et al. Molecular Cell (2010)	putative Rps0a-Rps0b complex	Benschop	YGR214W YLR048W
Benschop et al. Molecular Cell (2010)	putative Ubp13-Yol087c complex	Benschop	YBL067C YOL087C
Benschop et al. Molecular Cell (2010)	putative Pol4-Rpn5 complex	Benschop	YCR014C YDL147W
Benschop et al. Molecular Cell (2010)	putative Erg7-Erg27 complex	Benschop	YHR072W YLR100W
Benschop et al. Molecular Cell (2010)	putative Rrp7-Ifh1 complex	Benschop	YCL031C YLR223C
Benschop et al. Molecular Cell (2010)	putative Asn1-Asn2 isozyme complex	Benschop	YGR124W YPR145W
Benschop et al. Molecular Cell (2010)	putative Mdm10-Mpm1-Tom40-Yhm2 complex	Benschop	YAL010C YJL066C YMR203W YMR241W
Benschop et al. Molecular Cell (2010)	putative Ybt1-Dak1 complex	Benschop	YLL048C YML070W
Benschop et al. Molecular Cell (2010)	putative Cdc19-Pyk2 isozyme complex	Benschop	YAL038W YOR347C
Benschop et al. Molecular Cell (2010)	putative Pkh1-Mrp8-Pil1-Lsp1 complex	Benschop	YDR490C YKL142W YGR086C YPL004C
Benschop et al. Molecular Cell (2010)	putative Lsg1-Nmd3-Rei1 complex	Benschop	YGL099W YBR267W YHR170W
Benschop et al. Molecular Cell (2010)	putative Taf8-Taf14-Taf2 TFIID subcomplex	Benschop	YML114C YPL129W YCR042C
Benschop et al. Molecular Cell (2010)	putative Ssd1-Psy4-Pph3-Psy2 complex	Benschop	YDR293C YBL046W YDR075W YNL201C
Benschop et al. Molecular Cell (2010)	putative Rim1-Rad52 complex	Benschop	YCR028C-A YML032C
Benschop et al. Molecular Cell (2010)	putative Nqm1-Tal1 complex	Benschop	YGR043C YLR354C
Benschop et al. Molecular Cell (2010)	putative Vab2-Ydr357c-Ykl061w-YGL079w-Ynl086w complex	Benschop	YDR357C YKL061W YEL005C YGL079W YNL086W
Benschop et al. Molecular Cell (2010)	putative Kap123-Ypr174c complex	Benschop	YER110C YPR174C
Benschop et al. Molecular Cell (2010)	putative Spe3-Spe4 complex	Benschop	YLR146C YPR069C
Benschop et al. Molecular Cell (2010)	putative Leu4-Leu9 isozyme complex	Benschop	YNL104C YOR108W
Benschop et al. Molecular Cell (2010)	putative Snf7-Vps4 complex	Benschop	YLR025W YPR173C
Benschop et al. Molecular Cell (2010)	putative Hmg1-Hmg2 isozyme complex	Benschop	YLR450W YML075C
Benschop et al. Molecular Cell (2010)	putative Oye2-Oye3 complex	Benschop	YHR179W YPL171C
Benschop et al. Molecular Cell (2010)	putative Glt1-Ylr257w complex	Benschop	YDL171C YLR257W
Benschop et al. Molecular Cell (2010)	spliceosome	Benschop	YGL120C YBR065C YJR050W YAL032C YDR364C YGR278W YCR063W YMR213W YDL209C YDR416W YLL036C YLR117C YPL151C YPR101W YGL128C YLR424W
Benschop et al. Molecular Cell (2010)	"1,3-beta-glucan synthase complex (GO)"	Benschop	YGR032W YLR342W YPR165W
Benschop et al. Molecular Cell (2010)	6-phosphofructokinase complex (GO)	Benschop	YGR240C YMR205C
Benschop et al. Molecular Cell (2010)	90S preribosome (GO)	Benschop	YCR057C YGR081C YGR103W YJL010C snR17a snR17b
Benschop et al. Molecular Cell (2010)	acetolactate synthase complex (GO)	Benschop	YCL009C YMR108W
Benschop et al. Molecular Cell (2010)	box C/D snoRNP complex (GO)	Benschop	YDL014W YEL026W YLR197W YOR310C snR128 snR13 snR17a snR17b snR18 snR190 snR24 snR38 snR39 snR39B snR4 snR40 snR41 snR47 snR48 snR50 snR51 snR52 snR53 snR54 snR55 snR56 snR57 snR58 snR59 snR60 snR61 snR62 snR63 snR64 snR65 snR66 snR67 snR68 snR69 snR70 snR71 snR72 snR73 snR74 snR75 snR76 snR77 snR78 snR79 snR87
Benschop et al. Molecular Cell (2010)	box H/ACA snoRNP complex (GO)	Benschop	YHR089C YLR175W snR10 snR11 snR161 snR189 snR191 snR3 snR30 snR31 snR32 snR33 snR34 snR35 snR36 snR37 snR42 snR43 snR44 snR46 snR49 snR5 snR8 snR80 snR81 snR82 snR83 snR84 snR85 snR86 snR9
Benschop et al. Molecular Cell (2010)	calcineurin complex (GO)	Benschop	YKL159C YKL190W YLR433C YML057W
Benschop et al. Molecular Cell (2010)	CBF3 complex (GO)	Benschop	YDR328C YGR140W YMR094W YMR168C
Benschop et al. Molecular Cell (2010)	CCR4-NOT complex (GO)	Benschop	YFL028C YGR134W YKR036C YNL278W YNL288W
Benschop et al. Molecular Cell (2010)	chromatin accessibility complex (GO)	Benschop	YDR121W YGL133W YJL065C YOR304W
Benschop et al. Molecular Cell (2010)	chromatin assembly complex (GO)	Benschop	YER030W YJL115W YOL012C
Benschop et al. Molecular Cell (2010)	chromatin silencing complex (GO)	Benschop	YBR195C YDR227W YKR101W YLR442C
Benschop et al. Molecular Cell (2010)	cohesin loading complex (GO)	Benschop	YDR180W YER147C
Benschop et al. Molecular Cell (2010)	commitment complex (GO)	Benschop	YDR240C YGR074W YHR086W YIL061C YKL074C YLR116W YLR147C YLR298C YML046W YMR125W YPL178W snR19
Benschop et al. Molecular Cell (2010)	Cul3-RING ubiquitin ligase complex (GO)	Benschop	YBR114W YGR003W YJR052W YNL230C YPL046C
Benschop et al. Molecular Cell (2010)	CURI complex (GO)	Benschop	YCL031C YGR090W YLR223C YOR039W YPR104C
Benschop et al. Molecular Cell (2010)	cyclin-dependent protein kinase holoenzyme complex (GO)	Benschop	YBR135W YBR160W YDL127W YDL179W YER059W YGL134W YGL215W YHR071W YIL050W YNL289W YOL001W YPL219W YPL256C
Benschop et al. Molecular Cell (2010)	cytoplasmic dynein complex (GO)	Benschop	YDR424C YDR488C YKR054C YMR299C
Benschop et al. Molecular Cell (2010)	Dbf4-dependent protein kinase complex (GO)	Benschop	YDL017W YDR052C
Benschop et al. Molecular Cell (2010)	DNA ligase IV complex (GO)	Benschop	YGL090W YLR265C YOR005C
Benschop et al. Molecular Cell (2010)	"DNA-directed RNA polymerase II, holoenzyme (GO)"	Benschop	YBR236C YDL115C YGR097W
Benschop et al. Molecular Cell (2010)	DSIF complex (GO)	Benschop	YGR063C YML010W
Benschop et al. Molecular Cell (2010)	dynactin complex (GO)	Benschop	YDR106W YHR129C YMR294W YPL174C
Benschop et al. Molecular Cell (2010)	ESCRT III complex (GO)	Benschop	YKL002W YKL041W YLR025W YMR077C
Benschop et al. Molecular Cell (2010)	exosome (RNase complex) (GO)	Benschop	YOR076C
Benschop et al. Molecular Cell (2010)	F-actin capping protein complex (GO)	Benschop	YIL034C YKL007W
Benschop et al. Molecular Cell (2010)	glutamate synthase complex (GO)	Benschop	YDL171C
Benschop et al. Molecular Cell (2010)	glycine cleavage complex (GO)	Benschop	YAL044C YDR019C YFL018C YMR189W
Benschop et al. Molecular Cell (2010)	glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex (GO)	Benschop	YDR437W YGR216C YNL038W YPL076W YPL096C-A YPL175W
Benschop et al. Molecular Cell (2010)	heterogeneous nuclear ribonucleoprotein complex (GO)	Benschop	YNL004W YNL016W
Benschop et al. Molecular Cell (2010)	heterotrimeric G-protein complex (GO)	Benschop	YHR005C YJR086W YOR212W
